time,fuel_level,vehicle_speed,engine_speed
1.52E+12,46.480375,46.480375,1952
1.52E+12,48.04040625,48.04040625,928
1.52E+12,46.7204375,46.7204375,1388
1.52E+12,46.8164375,46.8164375,1399
1.52E+12,47.41646875,47.41646875,1376
1.52E+12,46.5525,46.5525,1388
1.52E+12,44.40053125,44.40053125,1304
1.52E+12,45.1845625,45.1845625,1359
1.52E+12,45.1605625,45.1605625,1326
1.52E+12,41.46459375,41.46459375,948
1.52E+12,31.504625,31.504625,903
1.52E+12,16.736625,16.736625,902
1.52E+12,14.160625,14.160625,900
1.52E+12,2.808625,2.808625,902
1.52E+12,0.000625,0.000625,900
1.52E+12,0.000625,0.000625,900
1.52E+12,0.000625,0.000625,900
1.52E+12,0.000625,0.000625,901
1.52E+12,0.000625,0.000625,904
1.52E+12,0.000625,0.000625,904
1.52E+12,1.104625,1.104625,990
1.52E+12,13.528625,13.528625,904
1.52E+12,18.28865625,18.28865625,1287
1.52E+12,26.24065625,26.24065625,913
1.52E+12,28.9846875,28.9846875,1253
1.52E+12,34.6966875,34.6966875,1488
1.52E+12,41.84071875,41.84071875,1794
1.52E+12,44.65675,44.65675,1488
1.52E+12,47.52875,47.52875,1419
1.52E+12,50.32878125,50.32878125,1503
1.52E+12,53.5608125,53.5608125,1609
1.52E+12,58.16084375,58.16084375,1748
1.52E+12,62.400875,62.400875,1883
1.52E+12,65.28890625,65.28890625,886
1.52E+12,65.6809375,65.6809375,1527
1.52E+12,66.84096875,66.84096875,1550
1.52E+12,66.896,66.896,1549
1.52E+12,67.9520625,67.9520625,1580
1.52E+12,66.92009375,66.92009375,1533
1.52E+12,67.064125,67.064125,1554
1.52E+12,67.93615625,67.93615625,1568
1.52E+12,67.8881875,67.8881875,1581
1.52E+12,68.36821875,68.36821875,1584
1.52E+12,68.84021875,68.84021875,1593
1.52E+12,68.96828125,68.96828125,1594
1.52E+12,68.1923125,68.1923125,1561
1.52E+12,67.96034375,67.96034375,1577
1.52E+12,69.096375,69.096375,1598
1.52E+12,69.55240625,69.55240625,1614
1.52E+12,70.2884375,70.2884375,1635
1.52E+12,71.0485,71.0485,1643
1.52E+12,71.58453125,71.58453125,1652
1.52E+12,71.9685625,71.9685625,1666
1.52E+12,72.43259375,72.43259375,1675
1.52E+12,72.70465625,72.70465625,1683
1.52E+12,72.3366875,72.3366875,1674
1.52E+12,72.02471875,72.02471875,1661
1.52E+12,71.21675,71.21675,1640
1.52E+12,69.86478125,69.86478125,1604
1.52E+12,68.80884375,68.80884375,1586
1.52E+12,69.368875,69.368875,1619
1.52E+12,72.36090625,72.36090625,1684
1.52E+12,73.2889375,73.2889375,1701
1.52E+12,73.42496875,73.42496875,1690
1.52E+12,72.64003125,72.64003125,1685
1.52E+12,73.7440625,73.7440625,1704
1.52E+12,74.69609375,74.69609375,1730
1.52E+12,75.168125,75.168125,1727
1.52E+12,73.4561875,73.4561875,1695
1.52E+12,73.16021875,73.16021875,1692
1.52E+12,72.43225,72.43225,1669
1.52E+12,71.28828125,71.28828125,1646
1.52E+12,71.45634375,71.45634375,1648
1.52E+12,70.99234375,70.99234375,1638
1.52E+12,71.008375,71.008375,1643
1.52E+12,70.48840625,70.48840625,1620
1.52E+12,70.5044375,70.5044375,1629
1.52E+12,70.29646875,70.29646875,1593
1.52E+12,69.67253125,69.67253125,1601
1.52E+12,67.3045625,67.3045625,1569
1.52E+12,66.72859375,66.72859375,1545
1.52E+12,66.648625,66.648625,1539
1.52E+12,66.77665625,66.77665625,1544
1.52E+12,67.7766875,67.7766875,1572
1.52E+12,68.29671875,68.29671875,1583
1.52E+12,68.46478125,68.46478125,1582
1.52E+12,68.8808125,68.8808125,1592
1.52E+12,69.26484375,69.26484375,1603
1.52E+12,69.952875,69.952875,1625
1.52E+12,69.36090625,69.36090625,1590
1.52E+12,67.58496875,67.58496875,1563
1.52E+12,66.36,66.36,1535
1.52E+12,63.45603125,63.45603125,1453
1.52E+12,62.4880625,62.4880625,1455
1.52E+12,63.86409375,63.86409375,1479
1.52E+12,64.736125,64.736125,1494
1.52E+12,63.40015625,63.40015625,1463
1.52E+12,61.0881875,61.0881875,1396
1.52E+12,58.55221875,58.55221875,1330
1.52E+12,56.39225,56.39225,1305
1.52E+12,57.19228125,57.19228125,1319
1.52E+12,57.4723125,57.4723125,1338
1.52E+12,57.58434375,57.58434375,1328
1.52E+12,56.792375,56.792375,1311
1.52E+12,56.632375,56.632375,1306
1.52E+12,57.15240625,57.15240625,1334
1.52E+12,59.4644375,59.4644375,1381
1.52E+12,62.00846875,62.00846875,1442
1.52E+12,63.4005,63.4005,1472
1.52E+12,64.33653125,64.33653125,1493
1.52E+12,63.5045625,63.5045625,1474
1.52E+12,65.12859375,65.12859375,1506
1.52E+12,66.40065625,66.40065625,1543
1.52E+12,67.3046875,67.3046875,1561
1.52E+12,66.88071875,66.88071875,1542
1.52E+12,66.75275,66.75275,1542
1.52E+12,66.02478125,66.02478125,1516
1.52E+12,65.8248125,65.8248125,1525
1.52E+12,66.14484375,66.14484375,1532
1.52E+12,66.040875,66.040875,1519
1.52E+12,66.42490625,66.42490625,1542
1.52E+12,68.01696875,68.01696875,1589
1.52E+12,68.544,68.544,1575
1.52E+12,68.88803125,68.88803125,1600
1.52E+12,70.1680625,70.1680625,1631
1.52E+12,70.41609375,70.41609375,1630
1.52E+12,71.85615625,71.85615625,1671
1.52E+12,72.3841875,72.3841875,1671
1.52E+12,73.21621875,73.21621875,1699
1.52E+12,73.64825,73.64825,1705
1.52E+12,73.3763125,73.3763125,1696
1.52E+12,74.03234375,74.03234375,1711
1.52E+12,72.624375,72.624375,1677
1.52E+12,72.92840625,72.92840625,1688
1.52E+12,73.78446875,73.78446875,1706
1.52E+12,74.5205,74.5205,1726
1.52E+12,75.05653125,75.05653125,1746
1.52E+12,74.6565625,74.6565625,1727
1.52E+12,74.728625,74.728625,1727
1.52E+12,74.80065625,74.80065625,1733
1.52E+12,74.7526875,74.7526875,1732
1.52E+12,73.71271875,73.71271875,1698
1.52E+12,73.42478125,73.42478125,1702
1.52E+12,73.8648125,73.8648125,1707
1.52E+12,74.24884375,74.24884375,1720
1.52E+12,74.928875,74.928875,1726
1.52E+12,74.0889375,74.0889375,1709
1.52E+12,73.37696875,73.37696875,1695
1.52E+12,72.968,72.968,1682
1.52E+12,71.52003125,71.52003125,1632
1.52E+12,68.30409375,68.30409375,1560
1.52E+12,68.880125,68.880125,1605
1.52E+12,70.55215625,70.55215625,1642
1.52E+12,72.4161875,72.4161875,1677
1.52E+12,73.07221875,73.07221875,1696
1.52E+12,73.36028125,73.36028125,1700
1.52E+12,73.9923125,73.9923125,1706
1.52E+12,73.04034375,73.04034375,1693
1.52E+12,73.568375,73.568375,1696
1.52E+12,74.0644375,74.0644375,1716
1.52E+12,74.56846875,74.56846875,1711
1.52E+12,74.3445,74.3445,1728
1.52E+12,74.9525625,74.9525625,1742
1.52E+12,74.64859375,74.64859375,1716
1.52E+12,75.560625,75.560625,1744
1.52E+12,75.45665625,75.45665625,1743
1.52E+12,75.88871875,75.88871875,1753
1.52E+12,76.69675,76.69675,1773
1.52E+12,77.99278125,77.99278125,1807
1.52E+12,79.16084375,79.16084375,1830
1.52E+12,79.008875,79.008875,1827
1.52E+12,79.80090625,79.80090625,1857
1.52E+12,81.30496875,81.30496875,1884
1.52E+12,82.584,82.584,1919
1.52E+12,83.38403125,83.38403125,1928
1.52E+12,84.00809375,84.00809375,1938
1.52E+12,84.368125,84.368125,1952
1.52E+12,83.1201875,83.1201875,1909
1.52E+12,81.36821875,81.36821875,1887
1.52E+12,81.49625,81.49625,1885
1.52E+12,80.4963125,80.4963125,1855
1.52E+12,80.25634375,80.25634375,1856
1.52E+12,80.68840625,80.68840625,1872
1.52E+12,81.1284375,81.1284375,1875
1.52E+12,80.47246875,80.47246875,1861
1.52E+12,80.68853125,80.68853125,1871
1.52E+12,80.5365625,80.5365625,1865
1.52E+12,81.98459375,81.98459375,1895
1.52E+12,82.04065625,82.04065625,1900
1.52E+12,82.2886875,82.2886875,1906
1.52E+12,80.56875,80.56875,1859
1.52E+12,79.15278125,79.15278125,1832
1.52E+12,79.1208125,79.1208125,1827
1.52E+12,77.856875,77.856875,1796
1.52E+12,77.99290625,77.99290625,1809
1.52E+12,78.8409375,78.8409375,1821
1.52E+12,77.408,77.408,1786
1.52E+12,75.75203125,75.75203125,1734
1.52E+12,73.7680625,73.7680625,1711
1.52E+12,73.74409375,73.74409375,1705
1.52E+12,72.25615625,72.25615625,1641
1.52E+12,67.9041875,67.9041875,1556
1.52E+12,63.96821875,63.96821875,1463
1.52E+12,61.63225,61.63225,1448
1.52E+12,59.68028125,59.68028125,1375
1.52E+12,60.6723125,60.6723125,1403
1.52E+12,62.47234375,62.47234375,1450
1.52E+12,63.392375,63.392375,1474
1.52E+12,63.10440625,63.10440625,1463
1.52E+12,63.4324375,63.4324375,1478
1.52E+12,65.20046875,65.20046875,1511
1.52E+12,65.84853125,65.84853125,1526
1.52E+12,65.6405625,65.6405625,1518
1.52E+12,66.49659375,66.49659375,1545
1.52E+12,68.040625,68.040625,1584
1.52E+12,69.32065625,69.32065625,1599
1.52E+12,68.7926875,68.7926875,1587
1.52E+12,68.20875,68.20875,1577
1.52E+12,66.29678125,66.29678125,1534
1.52E+12,65.4408125,65.4408125,1507
1.52E+12,65.80884375,65.80884375,1526
1.52E+12,67.296875,67.296875,1558
1.52E+12,68.41690625,68.41690625,1587
1.52E+12,69.2169375,69.2169375,1602
1.52E+12,68.90496875,68.90496875,1597
1.52E+12,68.816,68.816,1595
1.52E+12,69.18403125,69.18403125,1601
1.52E+12,70.3040625,70.3040625,1636
1.52E+12,72.28009375,72.28009375,1680
1.52E+12,73.600125,73.600125,1715
1.52E+12,75.2401875,75.2401875,1755
1.52E+12,77.12821875,77.12821875,1788
1.52E+12,79.02425,79.02425,1838
1.52E+12,80.6723125,80.6723125,1870
1.52E+12,81.01634375,81.01634375,1870
1.52E+12,80.120375,80.120375,1846
1.52E+12,79.1764375,79.1764375,1826
1.52E+12,78.96046875,78.96046875,1834
1.52E+12,79.7845,79.7845,1845
1.52E+12,80.3845625,80.3845625,1864
1.52E+12,81.10459375,81.10459375,1876
1.52E+12,81.80865625,81.80865625,1895
1.52E+12,80.5446875,80.5446875,1852
1.52E+12,78.05671875,78.05671875,1793
1.52E+12,74.88878125,74.88878125,1716
1.52E+12,71.1368125,71.1368125,1624
1.52E+12,66.96884375,66.96884375,1535
1.52E+12,65.640875,65.640875,1516
1.52E+12,65.36090625,65.36090625,1510
1.52E+12,65.2729375,65.2729375,1504
1.52E+12,64.51296875,64.51296875,1500
1.52E+12,65.032,65.032,1511
1.52E+12,66.7360625,66.7360625,1545
1.52E+12,67.36009375,67.36009375,1558
1.52E+12,67.472125,67.472125,1556
1.52E+12,66.92015625,66.92015625,1551
1.52E+12,67.12015625,67.12015625,1559
1.52E+12,69.0081875,69.0081875,1605
1.52E+12,70.40021875,70.40021875,1638
1.52E+12,72.28028125,72.28028125,1677
1.52E+12,73.3683125,73.3683125,1694
1.52E+12,73.24834375,73.24834375,1692
1.52E+12,73.784375,73.784375,1715
1.52E+12,74.5364375,74.5364375,1727
1.52E+12,75.20846875,75.20846875,1746
1.52E+12,75.1205,75.1205,1741
1.52E+12,74.72853125,74.72853125,1731
1.52E+12,75.01659375,75.01659375,1730
1.52E+12,74.032625,74.032625,1713
1.52E+12,73.08065625,73.08065625,1689
1.52E+12,71.3686875,71.3686875,1634
1.52E+12,69.05675,69.05675,1600
1.52E+12,69.62478125,69.62478125,1607
1.52E+12,69.7608125,69.7608125,1616
1.52E+12,70.74484375,70.74484375,1644
1.52E+12,71.336875,71.336875,1652
1.52E+12,71.9449375,71.9449375,1665
1.52E+12,72.96096875,72.96096875,1694
1.52E+12,72.544,72.544,1701
1.52E+12,73.58403125,73.58403125,1704
1.52E+12,73.52809375,73.52809375,1697
1.52E+12,72.416125,72.416125,1683
1.52E+12,74.12015625,74.12015625,1709
1.52E+12,73.2401875,73.2401875,1702
1.52E+12,73.62425,73.62425,1704
1.52E+12,73.32028125,73.32028125,1690
1.52E+12,73.0643125,73.0643125,1688
1.52E+12,73.2243125,73.2243125,1694
1.52E+12,74.69634375,74.69634375,1740
1.52E+12,77.35240625,77.35240625,1798
1.52E+12,78.5284375,78.5284375,1817
1.52E+12,79.05646875,79.05646875,1828
1.52E+12,79.37653125,79.37653125,1827
1.52E+12,79.5525625,79.5525625,1840
1.52E+12,79.92059375,79.92059375,1854
1.52E+12,80.81665625,80.81665625,1882
1.52E+12,81.2726875,81.2726875,1874
1.52E+12,80.16871875,80.16871875,1849
1.52E+12,79.06478125,79.06478125,1824
1.52E+12,78.1688125,78.1688125,1807
1.52E+12,77.544875,77.544875,1796
1.52E+12,76.52090625,76.52090625,1795
1.52E+12,76.5369375,76.5369375,1763
1.52E+12,75.90496875,75.90496875,1756
1.52E+12,75.88003125,75.88003125,1760
1.52E+12,75.7200625,75.7200625,1746
1.52E+12,74.64809375,74.64809375,1712
1.52E+12,73.136125,73.136125,1688
1.52E+12,73.5601875,73.5601875,1701
1.52E+12,72.70421875,72.70421875,1679
1.52E+12,73.24825,73.24825,1692
1.52E+12,72.94428125,72.94428125,1683
1.52E+12,71.92834375,71.92834375,1650
1.52E+12,70.008375,70.008375,1611
1.52E+12,68.24840625,68.24840625,1572
1.52E+12,67.6324375,67.6324375,1562
1.52E+12,67.9445,67.9445,1575
1.52E+12,68.20853125,68.20853125,1580
1.52E+12,67.8965625,67.8965625,1567
1.52E+12,68.96859375,68.96859375,1605
1.52E+12,69.744625,69.744625,1612
1.52E+12,68.94465625,68.94465625,1593
1.52E+12,69.8086875,69.8086875,1616
1.52E+12,69.23275,69.23275,1604
1.52E+12,69.56078125,69.56078125,1608
1.52E+12,69.9288125,69.9288125,1626
1.52E+12,71.07284375,71.07284375,1648
1.52E+12,72.328875,72.328875,1680
1.52E+12,73.2089375,73.2089375,1690
1.52E+12,73.07296875,73.07296875,1687
1.52E+12,72.496,72.496,1673
1.52E+12,72.16803125,72.16803125,1676
1.52E+12,72.69609375,72.69609375,1675
1.52E+12,72.640125,72.640125,1687
1.52E+12,71.97615625,71.97615625,1655
1.52E+12,72.0721875,72.0721875,1658
1.52E+12,71.62421875,71.62421875,1661
1.52E+12,72.98428125,72.98428125,1692
1.52E+12,74.1123125,74.1123125,1709
1.52E+12,72.42434375,72.42434375,1680
1.52E+12,71.936375,71.936375,1659
1.52E+12,69.5364375,69.5364375,1603
1.52E+12,69.37646875,69.37646875,1613
1.52E+12,69.4485,69.4485,1592
1.52E+12,66.74453125,66.74453125,1532
1.52E+12,64.1125625,64.1125625,1477
1.52E+12,63.952625,63.952625,1492
1.52E+12,64.496625,64.496625,1489
1.52E+12,65.0486875,65.0486875,1509
1.52E+12,66.10471875,66.10471875,1531
1.52E+12,65.94475,65.94475,1524
1.52E+12,66.44878125,66.44878125,1545
1.52E+12,66.1368125,66.1368125,1480
1.52E+12,61.85684375,61.85684375,1395
1.52E+12,51.456875,51.456875,929
1.52E+12,42.87290625,42.87290625,903
1.52E+12,43.0569375,43.0569375,1829
1.52E+12,45.3289375,45.3289375,1895
1.52E+12,50.95296875,50.95296875,2201
1.52E+12,52.08,52.08,1581
1.52E+12,52.28003125,52.28003125,1557
1.52E+12,48.8400625,48.8400625,1413
1.52E+12,43.45609375,43.45609375,1264
1.52E+12,44.18409375,44.18409375,1312
1.52E+12,43.920125,43.920125,1348
1.52E+12,45.00015625,45.00015625,1350
1.52E+12,48.0081875,48.0081875,1451
1.52E+12,51.3521875,51.3521875,1540
1.52E+12,53.97621875,53.97621875,1616
1.52E+12,55.99225,55.99225,1637
1.52E+12,55.26428125,55.26428125,1659
1.52E+12,58.6083125,58.6083125,1752
1.52E+12,60.14434375,60.14434375,1782
1.52E+12,60.816375,60.816375,1798
1.52E+12,59.81640625,59.81640625,1768
1.52E+12,59.4084375,59.4084375,1763
1.52E+12,60.60846875,60.60846875,1794
1.52E+12,60.4485,60.4485,1810
1.52E+12,62.93653125,62.93653125,1877
1.52E+12,61.70459375,61.70459375,1820
1.52E+12,62.040625,62.040625,1855
1.52E+12,62.43265625,62.43265625,1859
1.52E+12,64.3446875,64.3446875,1934
1.52E+12,68.10471875,68.10471875,2039
1.52E+12,66.38475,66.38475,1529
1.52E+12,65.45678125,65.45678125,1510
1.52E+12,66.2248125,66.2248125,1531
1.52E+12,66.68084375,66.68084375,1541
1.52E+12,66.856875,66.856875,1553
1.52E+12,67.5129375,67.5129375,1561
1.52E+12,68.28096875,68.28096875,1591
1.52E+12,70.152,70.152,1621
1.52E+12,68.94403125,68.94403125,1591
1.52E+12,67.9040625,67.9040625,1575
1.52E+12,67.84809375,67.84809375,1560
1.52E+12,67.45615625,67.45615625,1560
1.52E+12,67.6161875,67.6161875,1566
1.52E+12,68.28821875,68.28821875,1587
1.52E+12,69.65625,69.65625,1615
1.52E+12,70.87228125,70.87228125,1650
1.52E+12,72.12034375,72.12034375,1664
1.52E+12,68.712375,68.712375,1574
1.52E+12,64.04840625,64.04840625,1450
1.52E+12,58.5684375,58.5684375,1344
1.52E+12,58.09646875,58.09646875,1338
1.52E+12,56.2325,56.2325,1293
1.52E+12,54.44053125,54.44053125,1280
1.52E+12,51.9845625,51.9845625,1202
1.52E+12,50.4405625,50.4405625,1176
1.52E+12,50.60059375,50.60059375,1172
1.52E+12,50.344625,50.344625,1162
1.52E+12,50.44065625,50.44065625,1174
1.52E+12,51.4486875,51.4486875,1195
1.52E+12,52.11271875,52.11271875,1201
1.52E+12,52.23275,52.23275,1208
1.52E+12,51.62478125,51.62478125,1193
1.52E+12,51.50478125,51.50478125,1186
1.52E+12,51.4008125,51.4008125,1190
1.52E+12,52.11284375,52.11284375,1213
1.52E+12,53.440875,53.440875,1205
1.52E+12,51.28890625,51.28890625,1183
1.52E+12,51.2169375,51.2169375,1180
1.52E+12,51.47296875,51.47296875,1195
1.52E+12,53.584,53.584,1251
1.52E+12,55.61603125,55.61603125,1292
1.52E+12,56.4240625,56.4240625,1301
1.52E+12,56.6000625,56.6000625,1305
1.52E+12,57.29609375,57.29609375,1346
1.52E+12,59.872125,59.872125,1401
1.52E+12,62.34415625,62.34415625,1438
1.52E+12,61.12021875,61.12021875,1412
1.52E+12,59.60025,59.60025,1375
1.52E+12,58.13628125,58.13628125,1339
1.52E+12,57.6643125,57.6643125,1346
1.52E+12,59.55234375,59.55234375,1386
1.52E+12,60.992375,60.992375,1428
1.52E+12,61.816375,61.816375,1450
1.52E+12,62.08040625,62.08040625,1450
1.52E+12,64.4084375,64.4084375,1503
1.52E+12,66.64846875,66.64846875,1530
1.52E+12,66.0805,66.0805,1519
1.52E+12,65.04053125,65.04053125,1509
1.52E+12,64.9365625,64.9365625,1498
1.52E+12,65.01659375,65.01659375,1502
1.52E+12,64.128625,64.128625,1477
1.52E+12,63.97665625,63.97665625,1478
1.52E+12,63.78471875,63.78471875,1472
1.52E+12,63.47275,63.47275,1469
1.52E+12,63.24878125,63.24878125,1467
1.52E+12,64.6568125,64.6568125,1500
1.52E+12,65.37684375,65.37684375,1512
1.52E+12,66.104875,66.104875,1530
1.52E+12,67.16890625,67.16890625,1553
1.52E+12,66.5049375,66.5049375,1535
1.52E+12,64.91296875,64.91296875,1506
1.52E+12,65.96803125,65.96803125,1529
1.52E+12,67.3040625,67.3040625,1559
1.52E+12,67.93609375,67.93609375,1576
1.52E+12,69.112125,69.112125,1601
1.52E+12,70.33615625,70.33615625,1632
1.52E+12,71.0321875,71.0321875,1635
1.52E+12,70.01625,70.01625,1617
1.52E+12,70.84028125,70.84028125,1641
1.52E+12,70.8403125,70.8403125,1635
1.52E+12,70.79234375,70.79234375,1636
1.52E+12,70.024375,70.024375,1616
1.52E+12,69.4564375,69.4564375,1600
1.52E+12,69.4404375,69.4404375,1601
1.52E+12,69.25646875,69.25646875,1591
1.52E+12,68.1925,68.1925,1573
1.52E+12,66.98453125,66.98453125,1547
1.52E+12,66.7365625,66.7365625,1545
1.52E+12,66.77659375,66.77659375,1541
1.52E+12,64.944625,64.944625,1503
1.52E+12,65.6726875,65.6726875,1522
1.52E+12,67.21671875,67.21671875,1556
1.52E+12,67.67275,67.67275,1566
1.52E+12,68.22478125,68.22478125,1580
1.52E+12,69.1688125,69.1688125,1606
1.52E+12,70.96084375,70.96084375,1649
1.52E+12,72.60090625,72.60090625,1681
1.52E+12,72.4809375,72.4809375,1676
1.52E+12,71.42496875,71.42496875,1636
1.52E+12,67.024,67.024,1540
1.52E+12,67.94403125,67.94403125,1572
1.52E+12,67.67209375,67.67209375,1565
1.52E+12,68.296125,68.296125,1579
1.52E+12,69.69615625,69.69615625,1626
1.52E+12,71.1921875,71.1921875,1645
1.52E+12,71.24021875,71.24021875,1642
1.52E+12,67.68025,67.68025,1526
1.52E+12,60.47228125,60.47228125,972
1.52E+12,53.0883125,53.0883125,988
1.52E+12,47.56034375,47.56034375,900
1.52E+12,43.136375,43.136375,898
1.52E+12,35.12840625,35.12840625,897
1.52E+12,22.04840625,22.04840625,901
1.52E+12,15.96040625,15.96040625,911
1.52E+12,14.6244375,14.6244375,1035
1.52E+12,18.0804375,18.0804375,1235
1.52E+12,25.2564375,25.2564375,1712
1.52E+12,33.16846875,33.16846875,2215
1.52E+12,40.49646875,40.49646875,2670
1.52E+12,42.6965,42.6965,1936
1.52E+12,47.16853125,47.16853125,1963
1.52E+12,48.2805625,48.2805625,2011
1.52E+12,51.1685625,51.1685625,2130
1.52E+12,51.65659375,51.65659375,2145
1.52E+12,53.256625,53.256625,2197
1.52E+12,53.20065625,53.20065625,2159
1.52E+12,51.3926875,51.3926875,2102
1.52E+12,48.87271875,48.87271875,1990
1.52E+12,47.23275,47.23275,1923
1.52E+12,44.32875,44.32875,1830
1.52E+12,43.63278125,43.63278125,1799
1.52E+12,42.7128125,42.7128125,1758
1.52E+12,43.77684375,43.77684375,1822
1.52E+12,44.88084375,44.88084375,1860
1.52E+12,43.968875,43.968875,1795
1.52E+12,41.23290625,41.23290625,1688
1.52E+12,38.9049375,38.9049375,1592
1.52E+12,39.2089375,39.2089375,1596
1.52E+12,40.10496875,40.10496875,1688
1.52E+12,40.952,40.952,1702
1.52E+12,43.392,43.392,1799
1.52E+12,46.54403125,46.54403125,1934
1.52E+12,48.5840625,48.5840625,2045
1.52E+12,51.19209375,51.19209375,2110
1.52E+12,46.488125,46.488125,1894
1.52E+12,44.232125,44.232125,1798
1.52E+12,43.40815625,43.40815625,1779
1.52E+12,42.0801875,42.0801875,1722
1.52E+12,41.96021875,41.96021875,1748
1.52E+12,42.14421875,42.14421875,1816
1.52E+12,44.26425,44.26425,1852
1.52E+12,46.12828125,46.12828125,1934
1.52E+12,46.9443125,46.9443125,1919
1.52E+12,43.3523125,43.3523125,1743
1.52E+12,37.50434375,37.50434375,1502
1.52E+12,34.488375,34.488375,1379
1.52E+12,35.272375,35.272375,1461
1.52E+12,36.95240625,36.95240625,1524
1.52E+12,36.83240625,36.83240625,1542
1.52E+12,37.3284375,37.3284375,1513
1.52E+12,32.45646875,32.45646875,1282
1.52E+12,26.83246875,26.83246875,908
1.52E+12,25.8645,25.8645,1077
1.52E+12,20.1125,20.1125,895
1.52E+12,22.6965,22.6965,980
1.52E+12,24.68853125,24.68853125,1019
1.52E+12,25.71253125,25.71253125,1079
1.52E+12,27.4165625,27.4165625,1141
1.52E+12,26.4885625,26.4885625,1103
1.52E+12,26.56859375,26.56859375,1143
1.52E+12,27.21659375,27.21659375,1139
1.52E+12,29.400625,29.400625,1238
1.52E+12,29.392625,29.392625,1201
1.52E+12,29.67265625,29.67265625,1227
1.52E+12,30.52865625,30.52865625,1277
1.52E+12,32.4006875,32.4006875,1360
1.52E+12,33.8486875,33.8486875,1424
1.52E+12,36.61671875,36.61671875,1534
1.52E+12,38.34471875,38.34471875,1601
1.52E+12,41.42475,41.42475,1759
1.52E+12,43.52078125,43.52078125,1815
1.52E+12,44.5288125,44.5288125,1832
1.52E+12,41.4568125,41.4568125,1689
1.52E+12,41.57684375,41.57684375,1740
1.52E+12,43.576875,43.576875,1814
1.52E+12,45.016875,45.016875,1896
1.52E+12,47.79290625,47.79290625,1938
1.52E+12,45.5369375,45.5369375,1887
1.52E+12,44.73696875,44.73696875,1861
1.52E+12,45.952,45.952,1924
1.52E+12,45.936,45.936,1905
1.52E+12,46.66403125,46.66403125,1929
1.52E+12,47.9680625,47.9680625,2000
1.52E+12,46.52809375,46.52809375,1895
1.52E+12,47.128125,47.128125,1937
1.52E+12,46.064125,46.064125,1874
1.52E+12,42.37615625,42.37615625,1711
1.52E+12,35.3361875,35.3361875,1422
1.52E+12,32.9521875,32.9521875,1386
1.52E+12,35.62421875,35.62421875,1501
1.52E+12,39.28025,39.28025,1660
1.52E+12,41.45625,41.45625,1737
1.52E+12,43.55228125,43.55228125,1811
1.52E+12,42.1043125,42.1043125,1715
1.52E+12,41.28034375,41.28034375,1713
1.52E+12,42.53634375,42.53634375,1769
1.52E+12,43.160375,43.160375,1798
1.52E+12,43.73640625,43.73640625,1790
1.52E+12,42.91240625,42.91240625,1762
1.52E+12,42.8964375,42.8964375,1782
1.52E+12,43.28846875,43.28846875,1760
1.52E+12,44.2645,44.2645,1875
1.52E+12,45.4325,45.4325,1883
1.52E+12,46.39253125,46.39253125,1931
1.52E+12,47.8245625,47.8245625,1980
1.52E+12,48.29659375,48.29659375,2002
1.52E+12,48.088625,48.088625,1941
1.52E+12,46.848625,46.848625,1965
1.52E+12,47.68065625,47.68065625,1981
1.52E+12,46.4806875,46.4806875,1912
1.52E+12,44.43271875,44.43271875,1824
1.52E+12,44.38471875,44.38471875,1846
1.52E+12,45.12075,45.12075,1865
1.52E+12,44.72078125,44.72078125,1859
1.52E+12,46.7208125,46.7208125,1932
1.52E+12,45.68084375,45.68084375,1893
1.52E+12,46.82484375,46.82484375,1904
1.52E+12,44.456875,44.456875,1863
1.52E+12,45.14490625,45.14490625,1842
1.52E+12,43.5929375,43.5929375,1778
1.52E+12,40.1129375,40.1129375,1640
1.52E+12,38.73696875,38.73696875,1567
1.52E+12,37.848,37.848,1586
1.52E+12,38.256,38.256,1573
1.52E+12,35.40003125,35.40003125,1439
1.52E+12,35.26403125,35.26403125,1426
1.52E+12,32.2160625,32.2160625,1335
1.52E+12,32.6800625,32.6800625,1351
1.52E+12,30.74409375,30.74409375,1257
1.52E+12,27.97609375,27.97609375,883
1.52E+12,23.136125,23.136125,903
1.52E+12,21.312125,21.312125,888
1.52E+12,23.104125,23.104125,966
1.52E+12,24.60015625,24.60015625,1033
1.52E+12,27.44815625,27.44815625,1171
1.52E+12,31.5201875,31.5201875,1336
1.52E+12,34.3121875,34.3121875,1456
1.52E+12,38.04821875,38.04821875,1590
1.52E+12,41.08025,41.08025,1719
1.52E+12,43.14425,43.14425,1752
1.52E+12,41.01628125,41.01628125,1711
1.52E+12,42.6323125,42.6323125,1813
1.52E+12,43.8083125,43.8083125,1871
1.52E+12,47.14434375,47.14434375,1987
1.52E+12,52.600375,52.600375,2206
1.52E+12,51.00840625,51.00840625,1440
1.52E+12,50.8404375,50.8404375,1518
1.52E+12,50.61646875,50.61646875,1494
1.52E+12,49.2165,49.2165,1463
1.52E+12,51.1525,51.1525,1529
1.52E+12,52.04853125,52.04853125,1554
1.52E+12,52.5925625,52.5925625,1574
1.52E+12,51.56859375,51.56859375,1523
1.52E+12,51.208625,51.208625,1507
1.52E+12,50.88865625,50.88865625,1532
1.52E+12,50.80065625,50.80065625,1521
1.52E+12,51.2166875,51.2166875,1522
1.52E+12,51.36071875,51.36071875,1550
1.52E+12,54.66471875,54.66471875,1640
1.52E+12,56.00875,56.00875,1698
